CS_Site_Short_Name,CS_Site_Long_Name,CS_Latitude,CS_Longitude,NGA_Station_Name,NGA_Station_ID,NGA_Latitude,NGA_Longitude,Distance_km,Match_Type
s022,s022,34.24505,-119.18086,Oxnard - Rose & Gonzales,25969,34.217,-119.153,4.035880780888235,Proximity Match
STNI,Seven Ten-Ninety Interchange ,33.93088,-118.17881,Downey - Birchdale,90079,33.92,-118.137,4.042881302213538,Proximity Match
s686,s686,34.01349,-117.34903,Grand Terrace - Mt Vernon,23084,34.033,-117.312,4.043841400904335,Proximity Match
s710,s710,34.10857,-117.22133,San Bernardino - Serrano School,5336,34.1449,-117.2188,4.046418551176214,Proximity Match
P9,p9,34.08211,-118.22514,LA - Fletcher Dr,90034,34.115,-118.244,4.048561175890682,Proximity Match
P25,p25,34.07598,-118.49891,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,4.048583789496002,Proximity Match
s309,s309,34.09791,-118.4113,Stone Canyon,78,34.1062,-118.4542,4.05610427901605,Proximity Match
s433,s433,33.96594,-118.12766,Downey - Florence & I605,14828,33.939,-118.098,4.056819172044885,Proximity Match
PDU,Padua,34.1207,-117.63808,Upland - 13th & Benson,23089,34.112,-117.681,4.067847647795503,Proximity Match
s238,s238,34.26435,-118.54821,Northridge,NOT,34.2287,-118.5583,4.071144797526276,Proximity Match
s238,s238,34.26435,-118.54821,Northridge,NOT,34.22869,-118.5583,4.072227529899589,Proximity Match
GOPH,Gopher Gulch,33.90287,-117.3596,Riverside; Mills Filter Plant Alessandro Blvd; 1-story; Ground level,5275,33.9202,-117.3207,4.074240398506634,Proximity Match
GLBT,Gibraltar,33.95727,-117.38252,Riverside,RVR,33.9935,-117.3755,4.080267652083498,Proximity Match
s562,s562,34.14727,-117.63165,Upland - San Antonio Dam,287,34.155,-117.675,4.0806383055282796,Proximity Match
GLBT,Gibraltar,33.95727,-117.38252,Riverside,RVR,33.99351,-117.3755,4.081365516593797,Proximity Match
s388,s388,33.97065,-118.24853,LA - E Vernon Ave,90025,34.004,-118.23,4.082968059358861,Proximity Match
P24,p24,34.123295,-118.53032,Tarzana - Club House,24103,34.16,-118.532,4.08433722729271,Proximity Match
s474,s474,33.9218,-118.03331,Whittier - Scott & Whittier,14840,33.946,-118.0,4.084696589713001,Proximity Match
P16,p16,34.03183,-118.4468,LA - UCLA Grounds,24688,34.068,-118.439,4.085615851341794,Proximity Match
COO,Compton,33.89604,-118.21639,LB - Orange Ave,90080,33.881,-118.176,4.086131260267609,Proximity Match
s387,s387,33.9313,-118.27493,Compton; Cressey Park Fire Station 3 Rosecrans Ave ;2-story;ground level,5429,33.9039,-118.2453,4.093633153199838,Proximity Match
s345,s345,33.97525,-118.36942,Inglewood - Hollywood Park,14537,33.952,-118.335,4.09392614547017,Proximity Match
P24,p24,34.123295,-118.53032,Tarzana - Cedar Hill A,24436,34.16,-118.534,4.095437139238344,Proximity Match
P24,p24,34.123295,-118.53032,Tarzana - Cedar Hill,24436,34.16,-118.534,4.095437139238344,Proximity Match
P24,p24,34.123295,-118.53032,Tarzana - Cedar Hill B,24764,34.16,-118.534,4.095437139238344,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Pasadena - USGS/NSMP Office,5296,34.1367,-118.129,4.095817465463036,Name Match
P10,p10,34.056297,-118.20656,Los Angeles - 2nd & Flower,24289,34.055,-118.251,4.096544931297885,Proximity Match
s275,s275,34.22055,-118.45331,Van Nuys - Civic Center Grounds,24867,34.184,-118.447,4.1053939730265165,Proximity Match
P2,p2,34.285625,-118.46393,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.31076,-118.4968,4.1144099453608085,Proximity Match
SGRTT,San Gabriel River - Two Ten Interchange,34.1321,-117.9495,Rio Hondo,RIO,34.10473,-117.9796,4.1158392414358405,Proximity Match
P2,p2,34.285625,-118.46393,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.3108,-118.4968,4.117432063402639,Proximity Match
s211,s211,34.7809,-118.32557,Antelope Buttes,24310,34.758,-118.361,4.117904464905319,Proximity Match
SGRTT,San Gabriel River - Two Ten Interchange,34.1321,-117.9495,Rio Hondo,RIO,34.1047,-117.9796,4.11830683471402,Proximity Match
s597,s597,33.86742,-117.6976,Anaheim - Hwy 91 & Weir Cyn Rd,13068,33.863,-117.742,4.1288436917588,Proximity Match
s510,s510,33.72038,-118.04497,Huntington Beach - Edinger & Gothard,14006,33.727,-118.001,4.13258974260338,Proximity Match
s309,s309,34.09791,-118.4113,Donna Jones Jenkins,DJJ,34.10618,-118.4551,4.136350764994798,Proximity Match
s309,s309,34.09791,-118.4113,Donna Jones Jenkins,DJJ,34.1062,-118.4551,4.136845279532315,Proximity Match
P10,p10,34.056297,-118.20656,Los Angeles - Santa Fe & Olympic,24034,34.025,-118.231,4.145117742395,Proximity Match
s366,s366,33.99265,-118.29578,Los Angeles - Exposition & 7th Ave,24984,34.021,-118.325,4.146323721144345,Proximity Match
P21,p21,34.209946,-118.58717,Reseda - Vanowen & Wilbur,24866,34.193,-118.547,4.147065391617778,Proximity Match
s388,s388,33.97065,-118.24853,Vernon - 38th & Santa Fe,24061,34.005,-118.231,4.147424606515651,Proximity Match
s385,s385,33.85257,-118.32766,Redondo Beach - Grant & Mackay,14036,33.869,-118.368,4.148728316378391,Proximity Match
OLI,Olinda,33.94539,-117.92372,Brea - S Flower Av,90087,33.916,-117.896,4.149755595961989,Proximity Match
s445,s445,34.43748,-117.80833,Valyermo Forest Fire Station,5031,34.4435,-117.853,4.1507506982352655,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Geol. Surv. Anal.,GSA,34.1368,-118.1283,4.153460894868458,Proximity Match
s410,s410,33.94864,-118.20131,Los Angeles - 103rd & Compton,14823,33.944,-118.246,4.1545009296802675,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Geol. Surv. Anal.,GSA,34.13677,-118.1283,4.154501042691318,Proximity Match
s328,s328,34.07596,-118.36397,Los Angeles - Washington & La Brea,24818,34.041,-118.348,4.15644580482778,Proximity Match
P2,p2,34.285625,-118.46393,Jensen Filter Plant Administrative Building,655,34.312,-118.496,4.156873305208337,Proximity Match
P15,p15,34.024624,-118.48174,LA - Wadsworth VA Hospital South,5082,34.052,-118.451,4.158043455133389,Proximity Match
P15,p15,34.024624,-118.48174,LA - Wadsworth VA Hospital North,5082,34.052,-118.451,4.158043455133389,Proximity Match
s348,s348,34.09336,-118.29024,Los Angeles - Wilshire & Western LADOT,24833,34.062,-118.315,4.166524524174857,Proximity Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Los Angeles - Vermont & 182nd,14824,33.868,-118.289,4.166721176347957,Proximity Match
P15,p15,34.024624,-118.48174,Los Angeles - I405 & Missouri,24978,34.044,-118.443,4.169575626133561,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,"Loma Linda; VA Hospital, North Freefield",5229,34.051,-117.25,4.170820261124658,Proximity Match
s768,s768,33.76739,-117.26851,Perris - San Jacinto & C Street,13928,33.787,-117.23,4.174144506517771,Proximity Match
s591,s591,33.63189,-117.85698,Newport Bch - Irvine Ave. F.S,13160,33.634,-117.902,4.174604748573329,Proximity Match
HLL,North Hollywood,34.17643,-118.35967,North Hollywood - Laurel Canyon & Sherman,24815,34.199,-118.396,4.179125616094926,Name Match
s776,s776,34.08039,-117.05331,Yucaipa - Bryant & Oak Glen,23075,34.046,-117.035,4.17943805373835,Proximity Match
P10,p10,34.056297,-118.20656,Los Angeles - 7th & San Julian,24977,34.041,-118.248,4.179707096198455,Proximity Match
HLL,North Hollywood,34.17643,-118.35967,Universal City - Hwy 101 & Lankershim,24865,34.139,-118.364,4.181052228128677,Proximity Match
P8,p8,34.1073,-118.251945,Glendale - Colorado & Columbus,24016,34.144,-118.262,4.184495245303427,Proximity Match
s410,s410,33.94864,-118.20131,Downey - Co Maint Bldg,14368,33.924,-118.167,4.186336305445992,Proximity Match
s302,s302,34.55287,-118.16728,Anaverde Valley - City R,24576,34.58,-118.199,4.187657448707816,Proximity Match
s048,s048,34.38149,-119.02881,Santa Paula - 10th & Main,25132,34.354,-119.06,4.187955373478344,Proximity Match
s273,s273,34.14175,-118.50604,Sherman Oaks - Ventura & Columbus,24722,34.154,-118.463,4.1883960577673385,Proximity Match
s365,s365,33.95328,-118.32216,Los Angeles - Slauson & Western,14017,33.99,-118.312,4.189191280289236,Proximity Match
P10,p10,34.056297,-118.20656,Los Angeles - 1st & Figueroa,24839,34.058,-118.252,4.190336725307841,Proximity Match
s309,s309,34.09791,-118.4113,LA - UCLA Grounds,24688,34.068,-118.439,4.1915301781066985,Proximity Match
s389,s389,34.01,-118.22211,Los Angeles - 7th & San Julian,24977,34.041,-118.248,4.192236455523174,Proximity Match
s634,s634,33.66602,-117.71004,Irvine - I5 & Hwy 133,13220,33.678,-117.753,4.192732517495324,Proximity Match
s634,s634,33.66602,-117.71004,Irvine - 2-story Caltrans TMC,13208,33.678,-117.753,4.192732517495324,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Fire Sta. #7,5327,34.165,-117.288,4.192852566854426,Proximity Match
P2,p2,34.285625,-118.46393,Granada Hills; Jensen Filter Plant; Reservoir Structure; Balboa Blvd; roof level,1939,34.3082,-118.5005,4.193636479673,Proximity Match
P18,p18,34.051228,-118.35438,Hollywood - Willoughby Ave,90018,34.088,-118.365,4.204241725886413,Proximity Match
LPER,Lake Perris N,33.8865,-117.16344,Moreno Valley - 3-story County,13213,33.913,-117.196,4.2087179575574005,Proximity Match
P14,p14,34.061253,-118.27574,Los Angeles - Jefferson & Hoover,24852,34.024,-118.284,4.211678645908326,Proximity Match
s435,s435,34.04458,-118.07468,Garvey Reservoir,GVR,34.0497,-118.12,4.214127743814949,Proximity Match
MRSD,Morris Dam,34.1749,-117.8811,Glendora - N Oakbank,90065,34.137,-117.883,4.21791253019479,Proximity Match
s311,s311,34.17667,-118.35851,Universal City - Hwy 101 & Lankershim,24865,34.139,-118.364,4.219063198995046,Proximity Match
SGRTT,San Gabriel River - Two Ten Interchange,34.1321,-117.9495,Baldwin Park - N Holly,90069,34.1,-117.974,4.222239319488199,Proximity Match
BRE,Barre Substation,33.80776,-117.98116,Anaheim - Brookhurst & Crescent,13066,33.84,-117.957,4.222863400967734,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,"Loma Linda; VA Hospital, South Freefield",5229,34.048,-117.251,4.223807078070331,Proximity Match
s668,s668,34.15333,-117.31548,San Bernardino - Lincoln School,5373,34.1229,-117.2879,4.229918114841123,Proximity Match
s366,s366,33.99265,-118.29578,Los Angeles - Central & Jefferson,24987,34.013,-118.257,4.230789664321842,Proximity Match
s668,s668,34.15333,-117.31548,San Bernardino - Lincoln School,5373,34.12288,-117.2879,4.231697480754726,Proximity Match
P17,p17,34.03552,-118.409584,LA - Wadsworth VA Hospital South,5082,34.052,-118.451,4.23314923311435,Proximity Match
P17,p17,34.03552,-118.409584,LA - Wadsworth VA Hospital North,5082,34.052,-118.451,4.23314923311435,Proximity Match
s684,s684,33.93515,-117.40266,Riverside - Hwy 91 & Van Buren,13079,33.917,-117.443,4.233924873014697,Proximity Match
P16,p16,34.03183,-118.4468,Los Angeles - Sunset & Kenter,24817,34.059,-118.479,4.234279110713277,Proximity Match
s238,s238,34.26435,-118.54821,Northridge - Balboa & Devonshire,24986,34.257,-118.503,4.234460177991577,Proximity Match
s526,s526,34.34865,-117.61898,Wrightwood - Swarthout,23574,34.369,-117.658,4.236687400294225,Proximity Match
USC,University of Southern California,34.0192,-118.286,Los Angeles - 7th & Burlington,24980,34.056,-118.274,4.238735472326794,Proximity Match
P9,p9,34.08211,-118.22514,Los Angeles - So Cal Edison,-999,34.05,-118.25,4.2417010463545015,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,San Bernardino - 2nd & Arrowhead,23522,34.103,-117.288,4.243065278942181,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Del Rosa Wk Sta,5331,34.1663,-117.251,4.243328030277593,Proximity Match
s389,s389,34.01,-118.22211,Vernon - I710 & Bandini,14060,33.999,-118.178,4.246043280872926,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - Mtn Vw & Clstr,23780,34.096,-117.287,4.247799320427842,Proximity Match
s311,s311,34.17667,-118.35851,North Hollywood - Laurel Canyon & Sherman,24815,34.199,-118.396,4.249269993678618,Proximity Match
P4,p4,34.216213,-118.37437,N Hollywood - Coldwater Can,90009,34.194,-118.412,4.251579466852641,Proximity Match
STNI,Seven Ten-Ninety Interchange ,33.93088,-118.17881,Bell Gardens - Jaboneria,90094,33.965,-118.158,4.251922953795408,Proximity Match
P11,p11,34.033783,-118.197174,Vernon - I710 & Bandini,14060,33.999,-118.178,4.252302899492585,Proximity Match
LAF,La Fresa,33.86889,-118.33143,Torrance; Fire Station 1 Crenshaw Blvd; 2-story; ground level,5411,33.8307,-118.3289,4.252956658565739,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Garvey Reservoir,GVR,34.0497,-118.12,4.256366851345767,Proximity Match
LAF,La Fresa,33.86889,-118.33143,Torrance; Fire Station 1 Crenshaw Blvd; 2-story; ground level,5411,33.83066,-118.32888,4.257499506028654,Proximity Match
USC,University of Southern California,34.0192,-118.286,Los Angeles - 7th & San Julian,24977,34.041,-118.248,4.258928869228906,Proximity Match
s690,s690,34.1701,-117.24147,San Bernardino - Highland & Rosa,23897,34.133,-117.253,4.259584816536406,Proximity Match
s366,s366,33.99265,-118.29578,Los Angeles - 54th & Crenshaw,14820,33.993,-118.342,4.261317712359504,Proximity Match
s240,s240,34.34317,-118.49545,Los Angeles Filtration Plant,LFP,34.3053,-118.4881,4.264702564084057,Proximity Match
s476,s476,34.00041,-117.98027,City of Industry - Gale & Azusa,23842,34.0,-117.934,4.26562270720523,Proximity Match
s240,s240,34.34317,-118.49545,Los Angeles Filtration Plant,LFP,34.30529,-118.4881,4.265800508755163,Proximity Match
s349,s349,34.13272,-118.2638,Los Angeles - Hollywood Blvd & Hillhurst,24982,34.1,-118.288,4.2661872504378255,Proximity Match
s556,s556,33.91182,-117.79173,Carbon Canyon Dam,108,33.9121,-117.838,4.269918669268938,Proximity Match
s524,s524,34.2702,-117.67257,Mt Baldy - Elementary Sch,23572,34.233,-117.661,4.2709561529606,Proximity Match
s431,s431,33.88727,-118.18054,Downey - Co Maint Bldg,14368,33.924,-118.167,4.271068018978876,Proximity Match
s591,s591,33.63189,-117.85698,Newport Beach - Balboa Island,13877,33.605,-117.89,4.276549818347985,Proximity Match
s351,s351,34.21142,-118.21085,Glendale - Chevy Chase & Linda Vista,24021,34.174,-118.2,4.278910002230733,Proximity Match
P15,p15,34.024624,-118.48174,Los Angeles - Venice Blvd & Shell,14985,33.991,-118.459,4.28629794100432,Proximity Match
s344,s344,33.93587,-118.39576,Playa Del Rey - Saran,90047,33.96,-118.432,4.286451567498205,Proximity Match
s731,s731,34.08616,-117.17429,Redlands - 1-story Warehouse,23495,34.066,-117.214,4.289704806722887,Proximity Match
s512,s512,33.79899,-117.99206,Anaheim - W Ball Rd,90088,33.817,-117.951,4.28977881048795,Proximity Match
s385,s385,33.85257,-118.32766,Torrance - W 226th St,90038,33.822,-118.356,4.29023505978252,Proximity Match
s292,s292,34.15923,-118.43229,N Hollywood - Coldwater Can,90009,34.194,-118.412,4.293228260148475,Proximity Match
TRA,Torrance Airport,33.804,-118.3393,Harbor City - Normandie & Pac. Coast Hwy,14845,33.79,-118.296,4.293288164778055,Proximity Match
P11,p11,34.033783,-118.197174,Los Angeles; MWD Headquarters Roof,5439,34.0545,-118.2365,4.293660885902106,Proximity Match
GLBT,Gibraltar,33.95727,-117.38252,Riverside - I215 & 3rd,13915,33.979,-117.344,4.296172291042936,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,City of Commerce - Whittier &,24941,34.018,-118.147,4.298721826403232,Proximity Match
s155,s155,34.27281,-118.79083,Simi Valley,SMV,34.27091,-118.7441,4.299153364627322,Proximity Match
s155,s155,34.27281,-118.79083,Simi Valley,SMV,34.2709,-118.7441,4.299208406871194,Proximity Match
CCP,Century City Plaza,34.054886,-118.41302,LA - N Faring Rd,90016,34.089,-118.435,4.299740422748324,Proximity Match
P19,p19,34.04732,-118.321785,Los Angeles - Melrose & Western,24811,34.084,-118.307,4.299998418484838,Proximity Match
s429,s429,33.80858,-118.23333,LB - Terminal Island,130,33.77,-118.23,4.300923732604526,Proximity Match
RHCH,Rolling Hills Estates City Hall,33.7834,-118.3528,Torrance - W 226th St,90038,33.822,-118.356,4.3022962932473385,Proximity Match
s302,s302,34.55287,-118.16728,Palmdale - Hwy 14 & Palmdale,24521,34.581,-118.135,4.303500117811247,Proximity Match
P21,p21,34.209946,-118.58717,Woodland Hills - Victory & Fallbrook,24803,34.185,-118.623,4.307346256375373,Proximity Match
s113,s113,34.31634,-118.88595,Moorpark,MOP,34.2809,-118.9049,4.308092370005843,Proximity Match
P2,p2,34.285625,-118.46393,LA - Sepulveda VA Hospital,637,34.2489,-118.4789,4.309115260577067,Proximity Match
s387,s387,33.9313,-118.27493,Los Angeles - Vermont & 78th,14821,33.968,-118.29,4.311101888443368,Proximity Match
P1,p1,34.3146,-118.48887,Sylmar - Olive View Med FF,24514,34.326,-118.444,4.311238935912418,Proximity Match
s113,s113,34.31634,-118.88595,Moorpark,MOP,34.28085,-118.9049,4.31317883968092,Proximity Match
P18,p18,34.051228,-118.35438,Los Angeles - Exposition & 7th Ave,24984,34.021,-118.325,4.3158772711016695,Proximity Match
P17,p17,34.03552,-118.409584,LA - Centinela St,90054,34.001,-118.431,4.316201336590895,Proximity Match
DLA,Del Amo,33.84822,-118.09624,Bellflower - Flora Vista & Woodruff,14829,33.883,-118.117,4.3163073108805055,Proximity Match
s690,s690,34.1701,-117.24147,San Bernardino - Fire Sta. #7,5327,34.165,-117.288,4.318276996414167,Proximity Match
P4,p4,34.216213,-118.37437,Sun Valley - Roscoe Blvd,90006,34.221,-118.421,4.320397651985028,Proximity Match
s209,s209,34.70215,-118.37876,Fairmont Dam,121,34.704,-118.426,4.323334202625437,Proximity Match
s644,s644,34.05816,-117.44314,Rialto - I10 & Cedar,23899,34.069,-117.398,4.32928395179465,Proximity Match
P19,p19,34.04732,-118.321785,LA - S. Vermont Ave,90096,34.021,-118.287,4.340460477144804,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Los Angeles - Central & Jefferson,24987,34.013,-118.257,4.341066465208079,Proximity Match
P19,p19,34.04732,-118.321785,Los Angeles - Jefferson & Hoover,24852,34.024,-118.284,4.341254813216874,Proximity Match
s552,s552,33.75474,-117.89795,Santa Ana - Warner & Greenville,13891,33.716,-117.904,4.343868010417954,Proximity Match
P1,p1,34.3146,-118.48887,Sylmar - County Hospital Grounds,24763,34.327,-118.444,4.345209942234776,Proximity Match
P15,p15,34.024624,-118.48174,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,4.346990203428434,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Caltech Millikan Library,MIK,34.1369,-118.126,4.351823746538413,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Caltech Millikan Library,MIK,34.13688,-118.126,4.352479684342483,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Rush,RUS,34.0507,-118.0809,4.361223434223188,Proximity Match
SABD,Santa Ana Business District,33.754112,-117.86778,Orange (Chapman),ogc,33.788,-117.844,4.362399910946173,Proximity Match
P23,p23,34.15379,-118.54903,Reseda - Vanowen & Wilbur,24866,34.193,-118.547,4.363950870471435,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Rush,RUS,34.05073,-118.0809,4.364259865414483,Proximity Match
P16,p16,34.03183,-118.4468,LA - Century City CC North,24389,34.063,-118.418,4.365033398991403,Proximity Match
P2,p2,34.285625,-118.46393,Jensen Filter Plant Generator Building,655,34.313,-118.498,4.365805215793664,Proximity Match
s684,s684,33.93515,-117.40266,Riverside Airport,13123,33.951,-117.446,4.369199548271382,Proximity Match
WNGC,Whittier Narrows Golf Course,34.041824,-118.0653,Garvey Res. - Control Bldg,709,34.049,-118.112,4.376088503874586,Proximity Match
s292,s292,34.15923,-118.43229,Beverly Hills - 12520 Mulhol,90014,34.127,-118.405,4.376211101688925,Proximity Match
P22,p22,34.18277,-118.56609,Canoga Park - Winnetka & Roscoe,24806,34.222,-118.57,4.376972325198861,Proximity Match
s271,s271,34.06293,-118.55867,Topanga Canyon,TCF,34.08377,-118.599,4.378142415602488,Proximity Match
s001,s001,34.26667,-119.22848,Ventura - Telephone & Montgomery,25133,34.27,-119.181,4.37874251771494,Proximity Match
s437,s437,34.12321,-118.02161,Rio Hondo,RIO,34.10473,-117.9796,4.379489872693527,Proximity Match
s271,s271,34.06293,-118.55867,Topanga Canyon,TCF,34.0838,-118.599,4.379908399371093,Proximity Match
s347,s347,34.05399,-118.31666,LA - Pico & Sentous,24612,34.043,-118.271,4.380653625410381,Proximity Match
s437,s437,34.12321,-118.02161,Rio Hondo,RIO,34.1047,-117.9796,4.38105666774092,Proximity Match
s591,s591,33.63189,-117.85698,Kerckhoff Marine Laboratory,kml,33.597,-117.879,4.382813908264074,Proximity Match
s238,s238,34.26435,-118.54821,Northridge - Parthenia & Lindley,24805,34.229,-118.527,4.387646255341906,Proximity Match
s410,s410,33.94864,-118.20131,Bell Gardens - Jaboneria,90094,33.965,-118.158,4.389275481510065,Proximity Match
P16,p16,34.03183,-118.4468,LA - Century City CC South,24390,34.062,-118.416,4.393975287538877,Proximity Match
s197,s197,34.2292,-118.6958,Simi Valley - Katherine Rd & Sylvan,24861,34.262,-118.669,4.401169367646561,Proximity Match
s309,s309,34.09791,-118.4113,Hollywood - Willoughby Ave,90018,34.088,-118.365,4.403580994293733,Proximity Match
WNGC,Whittier Narrows Golf Course,34.041824,-118.0653,Whittier - Workman Mill Rd & Pomona Fwy,24850,34.032,-118.019,4.403930250756962,Proximity Match
s552,s552,33.75474,-117.89795,Garden Grove - Chapman & West,13894,33.789,-117.922,4.410694103599565,Proximity Match
s346,s346,34.01462,-118.34305,Inglewood - Centinela & La Brea,14044,33.976,-118.354,4.411402616707086,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Whittier Narrows Dam upstream,289,34.02,-118.053,4.4130365274595285,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Whittier Narrows Dam,289,34.02,-118.053,4.4130365274595285,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Whittier Narrows Dam downstream,289,34.02,-118.053,4.4130365274595285,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,LA - S. Vermont Ave,90096,34.021,-118.287,4.414561485104801,Proximity Match
s068,s068,34.28078,-119.03347,Somis - Somis Rd,24864,34.257,-118.995,4.414599421652021,Proximity Match
s348,s348,34.09336,-118.29024,Los Angeles - 7th & Burlington,24980,34.056,-118.274,4.415318552375335,Proximity Match
P21,p21,34.209946,-118.58717,Chatsworth; Fire Station 96 Marilla St; 1-story; ground level,5428,34.2473,-118.6035,4.4165745078402,Proximity Match
LGB,Laguna Bell,33.9753,-118.14918,Southgate - Atlantic & Southern,14176,33.948,-118.184,4.419003015759477,Proximity Match
TRA,Torrance Airport,33.804,-118.3393,2516 Via Tejon PV,411,33.801,-118.387,4.420017202824691,Proximity Match
s236,s236,34.18551,-118.60087,West Hills -Roscoe & Fallbrook,24804,34.219,-118.627,4.4319471777528845,Proximity Match
P19,p19,34.04732,-118.321785,LA - N Westmoreland,90021,34.082,-118.298,4.435180299445012,Proximity Match
EMCH,El Monte City Hall,34.0709,-118.0297,Whittier - Workman Mill Rd & Pomona Fwy,24850,34.032,-118.019,4.436390505375479,Proximity Match
s187,s187,34.68469,-118.45299,Lake Hughes #4B - Camp Mend,24523,34.65,-118.477,4.438556142399813,Proximity Match
P15,p15,34.024624,-118.48174,Los Angeles - I10/405 Interchange Grnds,24909,34.03,-118.434,4.43991193214933,Proximity Match
s480,s480,34.15755,-117.87389,Azusa - Foothill & San Gabriel,23178,34.132,-117.911,4.442364582251686,Proximity Match
s387,s387,33.9313,-118.27493,Gardena - 135th & Van Ness,14988,33.909,-118.315,4.451827488038115,Proximity Match
P13,p13,33.99317,-118.164375,Huntington Park - Saturn & Hood,14825,33.976,-118.208,4.452407004982781,Proximity Match
P2,p2,34.285625,-118.46393,Jensen Filtration Plant Generator Building Free-Field (K2),JGBF,34.3131,-118.4992,4.453108081142534,Proximity Match
P14,p14,34.061253,-118.27574,Los Angeles - Hollywood Blvd & Hillhurst,24982,34.1,-118.288,4.4539650613853,Proximity Match
s383,s383,33.77382,-118.38029,Torrance - Pac. Coast Hwy & Calle Mayor,14038,33.813,-118.37,4.459180464199219,Proximity Match
P7,p7,34.13857,-118.27466,Los Angeles - Hollywood Blvd & Hillhurst,24982,34.1,-118.288,4.461135136161069,Proximity Match
P17,p17,34.03552,-118.409584,Los Angeles - Veteran & Wilshire,24819,34.06,-118.448,4.465060012897716,Proximity Match
P11,p11,34.033783,-118.197174,Vernon - 38th & Santa Fe,24061,34.005,-118.231,4.467923941129293,Proximity Match
s271,s271,34.06293,-118.55867,Topanga - Fire Sta,5081,34.084,-118.6,4.469902142616947,Proximity Match
PAS,Pasadena,34.148426,-118.17119,LA - N Figueroa St,90032,34.111,-118.189,4.47281362165238,Proximity Match
s433,s433,33.96594,-118.12766,Santa Fe Springs - E.Joslin,90077,33.944,-118.087,4.473909806507197,Proximity Match
s794,s794,33.90151,-117.11418,Perris Dam,PEC,33.892,-117.1613,4.475734036908494,Proximity Match
s328,s328,34.07596,-118.36397,LA - Wonderland Ave,90017,34.114,-118.38,4.480005430770865,Proximity Match
WNGC,Whittier Narrows Golf Course,34.041824,-118.0653,Whittier - S. Alta Dr,90075,34.015,-118.029,4.48182272804215,Proximity Match
P6,p6,34.16921,-118.30314,Glendale - Brand Blvd & Stocker,24945,34.163,-118.255,4.482583391414066,Proximity Match
s275,s275,34.22055,-118.45331,Pacoima Kagel Canyon USC,90005,34.25,-118.42,4.483338386813164,Proximity Match
s187,s187,34.68469,-118.45299,Lake Hughes #4 - Camp Mend,24469,34.65,-118.478,4.4845042662835,Proximity Match
s187,s187,34.68469,-118.45299,Lake Hughes #4,126,34.65,-118.478,4.4845042662835,Proximity Match
P11,p11,34.033783,-118.197174,LA - E Vernon Ave,90025,34.004,-118.23,4.485580035754204,Proximity Match
s277,s277,34.29933,-118.40049,Sylmar - Fire Station #91,5423,34.3088,-118.448,4.489207547367987,Proximity Match
s493,s493,33.8604,-118.01267,Santa Fe Springs - Carmenita,14026,33.889,-118.047,4.489808350084531,Proximity Match
s347,s347,34.05399,-118.31666,Los Angeles - Jefferson & Hoover,24852,34.024,-118.284,4.491857235181461,Proximity Match
P8,p8,34.1073,-118.251945,LA - Griffith Park Observatory,141,34.118,-118.299,4.492411086787108,Proximity Match
LAF,La Fresa,33.86889,-118.33143,Torrance - Carson & Hawthorne,14050,33.834,-118.356,4.494361394815917,Proximity Match
s155,s155,34.27281,-118.79083,Simi Valley - Sycamore & Avenida,24126,34.289,-118.746,4.495158215266897,Proximity Match
s514,s514,33.87758,-117.93905,Anaheim - Brookhurst & Crescent,13066,33.84,-117.957,4.495415409955747,Proximity Match
s347,s347,34.05399,-118.31666,LA - Hollywood Stor FF,24303,34.09,-118.339,4.501890583686964,Proximity Match
s348,s348,34.09336,-118.29024,LA - Hollywood Stor FF,24303,34.09,-118.339,4.505589615071259,Proximity Match
P19,p19,34.04732,-118.321785,Los Angeles - 7th & Burlington,24980,34.056,-118.274,4.506928601072792,Proximity Match
P3,p3,34.24939,-118.42409,Mission Hills - Sepulveda & San Fernando,24800,34.273,-118.464,4.510499325980353,Proximity Match
